,,,Abra,Abra, Abra , Abra ,Arbok,Arbok, Arbok , Arbok ,Diglett Media,Diglett Media, Diglett Media , Diglett Media ,Ivysaur,Ivysaur, Ivysaur , Ivysaur ,Onix,Onix, Onix , Onix ,Snorlax,Snorlax, Snorlax , Snorlax ,Snorlax Tagless,Snorlax Tagless, Snorlax Tagless , Snorlax Tagless ,SPEAROW,SPEAROW, SPEAROW , SPEAROW 
Mth,Date,Site,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue 
9,9/29/2016,EasyBib,3869210,0," $ 11,782.60 ", $ -   ,973796,0," $ 2,781.25 ", $ -   ,3319003,0," $ 6,471.10 ", $ -   ,2743841,0," $ 5,864.45 ", $ -   ,2525560,0," $ 5,795.96 ", $ -   ,2263757,0," $ 4,376.07 ", $ -   ,0,0, $ -   , $ -   ,2510371,2373057," $ 4,546.35 "," $ 4,314.78 "
9,9/30/2016,BibMe,324404,0," $ 1,048.89 ", $ -   ,90016,0, $ 278.39 , $ -   ,3000593,0," $ 31,439.50 ", $ -   ,1512843,0," $ 2,695.29 ", $ -   ,369773,0, $ 753.70 , $ -   ,326846,0, $ 770.35 , $ -   ,0,0, $ -   , $ -   ,841254,676368," $ 1,764.99 "," $ 1,452.67 "
9,9/30/2016,CitationMachine,2050203,0," $ 6,830.76 ", $ -   ,703505,0," $ 1,626.18 ", $ -   ,11375305,0," $ 119,666.67 ", $ -   ,1276612,0," $ 2,967.14 ", $ -   ,1015069,0," $ 1,990.68 ", $ -   ,1130524,0," $ 2,337.52 ", $ -   ,0,0, $ -   , $ -   ,1704723,1478162," $ 3,075.02 "," $ 2,733.49 "
9,9/30/2016,EasyBib,1554949,0," $ 5,071.57 ", $ -   ,385842,0," $ 1,171.72 ", $ -   ,10075121,0," $ 105,155.96 ", $ -   ,1471339,0," $ 3,079.78 ", $ -   ,920597,0," $ 2,167.13 ", $ -   ,1083646,0," $ 1,935.38 ", $ -   ,0,0, $ -   , $ -   ,1323761,1214360," $ 2,437.42 "," $ 2,208.42 "
9,Total,Total,131970271,0," $ 403,757.65 ", $ -   ,46930704,0," $ 119,942.68 ", $ -   ,144940301,0," $ 515,225.80 ", $ -   ,115293397,0," $ 253,824.86 ", $ -   ,85852789,0," $ 180,483.12 ", $ -   ,96976102,0," $ 193,891.71 ", $ -   ,0,0, $ -   , $ -   ,145104796,133165838," $ 327,162.56 "," $ 305,801.51 "
10,10/1/2016,BibMe,176974,0, $ 442.24 , $ -   ,94989,0, $ 281.73 , $ -   ,420,0, $ 1.49 , $ -   ,267110,0, $ 546.30 , $ -   ,290039,0, $ 538.08 , $ -   ,236669,0, $ 483.16 , $ -   ,0,0, $ -   , $ -   ,493842,638302," $ 1,089.03 "," $ 1,204.83 "
10,10/1/2016,CitationMachine,1277099,0," $ 3,344.16 ", $ -   ,979233,0," $ 2,130.89 ", $ -   ,297,0, $ 1.15 , $ -   ,815381,0," $ 1,887.66 ", $ -   ,1016132,0," $ 1,832.36 ", $ -   ,1167349,0," $ 2,239.89 ", $ -   ,0,0, $ -   , $ -   ,1659280,1586641," $ 2,959.74 "," $ 2,820.20 "
10,10/1/2016,EasyBib,534561,0," $ 1,374.25 ", $ -   ,263241,0, $ 728.62 , $ -   ,19,0, $ 0.15 , $ -   ,774962,0," $ 1,645.81 ", $ -   ,484087,0," $ 1,201.89 ", $ -   ,713283,0," $ 1,217.39 ", $ -   ,0,0, $ -   , $ -   ,818685,848616," $ 1,399.67 "," $ 1,429.03 "
10,10/2/2016,BibMe,409054,0, $ 889.20 , $ -   ,185652,0, $ 542.14 , $ -   ,427,0, $ 1.00 , $ -   ,591336,0," $ 1,112.89 ", $ -   ,683459,0," $ 1,203.86 ", $ -   ,511190,0, $ 770.32 , $ -   ,0,0, $ -   , $ -   ,1112132,1511111," $ 2,241.12 "," $ 2,611.08 "
10,10/2/2016,CitationMachine,2388197,0," $ 5,529.79 ", $ -   ,1392171,0," $ 3,087.99 ", $ -   ,260,0, $ 0.89 , $ -   ,1553306,0," $ 3,267.94 ", $ -   ,2130977,0," $ 3,595.34 ", $ -   ,2362603,0," $ 3,927.99 ", $ -   ,0,0, $ -   , $ -   ,3114138,3224835," $ 5,096.21 "," $ 5,310.20 "
10,10/2/2016,EasyBib,1388607,0," $ 3,010.29 ", $ -   ,619409,0," $ 1,691.74 ", $ -   ,4,0, $ -   , $ -   ,1952248,0," $ 3,654.51 ", $ -   ,1401198,0," $ 3,105.94 ", $ -   ,1983019,0," $ 2,817.59 ", $ -   ,0,0, $ -   , $ -   ,2311820,2630497," $ 3,504.67 "," $ 4,023.28 "
10,10/3/2016,BibMe,484822,0, $ 984.52 , $ -   ,169207,0, $ 485.28 , $ -   ,467055,0, $ 635.86 , $ -   ,783001,0," $ 1,121.88 ", $ -   ,816707,0," $ 1,311.04 ", $ -   ,548015,0, $ 778.79 , $ -   ,0,0, $ -   , $ -   ,1378398,1492478," $ 2,446.19 "," $ 2,440.95 "
10,10/3/2016,CitationMachine,2447948,0," $ 5,136.24 ", $ -   ,1169571,0," $ 2,536.68 ", $ -   ,141,0, $ 0.33 , $ -   ,1832438,0," $ 3,261.21 ", $ -   ,2977281,0," $ 4,341.10 ", $ -   ,2827302,0," $ 4,393.68 ", $ -   ,0,0, $ -   , $ -   ,3518231,3264444," $ 5,107.32 "," $ 4,683.18 "
10,10/3/2016,EasyBib,1750114,0," $ 3,663.61 ", $ -   ,578340,0," $ 1,561.41 ", $ -   ,7,0, $ 0.04 , $ -   ,2122518,0," $ 3,823.08 ", $ -   ,1879100,0," $ 3,873.06 ", $ -   ,2347221,0," $ 3,434.43 ", $ -   ,0,0, $ -   , $ -   ,3034962,3074886," $ 4,245.81 "," $ 4,240.83 "
10,10/4/2016,BibMe,563590,0," $ 1,154.99 ", $ -   ,183601,0, $ 539.68 , $ -   ,1171124,0," $ 2,057.68 ", $ -   ,1211171,0," $ 1,442.11 ", $ -   ,860129,0," $ 1,340.92 ", $ -   ,457957,0, $ 728.81 , $ -   ,0,0, $ -   , $ -   ,1449216,1419526," $ 2,462.50 "," $ 2,426.49 "
10,10/4/2016,CitationMachine,2078406,0," $ 4,337.75 ", $ -   ,1190119,0," $ 2,714.02 ", $ -   ,812980,0," $ 1,308.25 ", $ -   ,1455816,0," $ 3,057.85 ", $ -   ,2494803,0," $ 4,005.22 ", $ -   ,2570549,0," $ 4,257.40 ", $ -   ,0,0, $ -   , $ -   ,3068152,2849113," $ 4,603.54 "," $ 4,262.24 "
10,10/4/2016,EasyBib,1955612,0," $ 3,973.96 ", $ -   ,738539,0," $ 1,998.71 ", $ -   ,298308,0, $ 593.72 , $ -   ,1720142,0," $ 3,450.04 ", $ -   ,1765258,0," $ 3,664.02 ", $ -   ,2677520,0," $ 4,014.21 ", $ -   ,0,0, $ -   , $ -   ,2597188,2703913," $ 3,711.96 "," $ 3,825.83 "
10,10/5/2016,BibMe,612481,0," $ 1,446.16 ", $ -   ,194155,0, $ 565.66 , $ -   ,1425781,0," $ 2,382.19 ", $ -   ,1339626,0," $ 1,552.15 ", $ -   ,920155,0," $ 1,433.31 ", $ -   ,446645,0, $ 778.83 , $ -   ,0,0, $ -   , $ -   ,1617171,1548438," $ 2,882.93 "," $ 2,776.08 "
10,10/5/2016,CitationMachine,2437093,0," $ 5,980.32 ", $ -   ,1160180,0," $ 2,646.12 ", $ -   ,1514653,0," $ 2,411.92 ", $ -   ,1485840,0," $ 3,138.09 ", $ -   ,2403423,0," $ 4,065.46 ", $ -   ,2444674,0," $ 4,189.21 ", $ -   ,0,0, $ -   , $ -   ,3110879,2931098," $ 5,098.59 "," $ 4,884.79 "
10,10/5/2016,EasyBib,2224587,0," $ 5,365.79 ", $ -   ,724387,0," $ 1,926.54 ", $ -   ,716527,0," $ 1,365.45 ", $ -   ,1718831,0," $ 3,415.03 ", $ -   ,1678122,0," $ 3,483.78 ", $ -   ,2348871,0," $ 3,538.48 ", $ -   ,0,0, $ -   , $ -   ,2720796,2810738," $ 4,012.02 "," $ 4,129.56 "
10,10/6/2016,BibMe,632215,0," $ 1,379.23 ", $ -   ,221663,0, $ 647.98 , $ -   ,1153524,0," $ 2,087.67 ", $ -   ,1349820,0," $ 1,670.18 ", $ -   ,942177,0," $ 1,413.46 ", $ -   ,482611,0, $ 899.20 , $ -   ,0,0, $ -   , $ -   ,1608924,1460331," $ 2,854.61 "," $ 2,647.20 "
10,10/6/2016,CitationMachine,2437368,0," $ 5,560.86 ", $ -   ,1231678,0," $ 2,791.13 ", $ -   ,1171890,0," $ 1,995.92 ", $ -   ,1769491,0," $ 3,724.75 ", $ -   ,2422157,0," $ 4,043.16 ", $ -   ,2197112,0," $ 3,802.42 ", $ -   ,0,0, $ -   , $ -   ,3396373,2977322," $ 7,382.97 "," $ 6,854.99 "
10,10/6/2016,EasyBib,2338797,0," $ 5,046.56 ", $ -   ,752880,0," $ 2,014.28 ", $ -   ,741712,0," $ 1,548.81 ", $ -   ,1655282,0," $ 3,553.05 ", $ -   ,1462022,0," $ 3,283.06 ", $ -   ,2272906,0," $ 3,425.55 ", $ -   ,0,0, $ -   , $ -   ,2467035,2493796," $ 3,714.12 "," $ 3,684.65 "
10,10/7/2016,BibMe,472863,0," $ 1,181.15 ", $ -   ,155208,0, $ 473.90 , $ -   ,679219,0," $ 1,431.23 ", $ -   ,843788,0," $ 1,068.29 ", $ -   ,591748,0, $ 966.58 , $ -   ,289512,0, $ 624.45 , $ -   ,0,0, $ -   , $ -   ,1225717,1052656," $ 2,270.11 "," $ 1,922.00 "
10,10/7/2016,CitationMachine,2086571,0," $ 5,283.63 ", $ -   ,889034,0," $ 2,043.23 ", $ -   ,458726,0, $ 885.41 , $ -   ,1358464,0," $ 2,728.51 ", $ -   ,1667107,0," $ 2,931.69 ", $ -   ,1402543,0," $ 2,657.61 ", $ -   ,0,0, $ -   , $ -   ,3046534,2586786," $ 7,532.96 "," $ 6,330.21 "
10,10/7/2016,EasyBib,1700806,0," $ 4,186.87 ", $ -   ,505533,0," $ 1,365.82 ", $ -   ,369059,0, $ 897.86 , $ -   ,1077901,0," $ 2,330.05 ", $ -   ,928148,0," $ 2,150.59 ", $ -   ,1491731,0," $ 2,267.54 ", $ -   ,0,0, $ -   , $ -   ,1598968,1484718," $ 2,558.23 "," $ 2,314.22 "
10,10/8/2016,BibMe,291177,0, $ 735.94 , $ -   ,116960,0, $ 356.47 , $ -   ,163339,0, $ 403.52 , $ -   ,609612,0, $ 916.11 , $ -   ,426056,0, $ 741.78 , $ -   ,180193,0, $ 388.02 , $ -   ,0,0, $ -   , $ -   ,819647,778756," $ 1,692.26 "," $ 1,584.93 "
10,10/8/2016,CitationMachine,1391067,0," $ 3,744.37 ", $ -   ,808881,0," $ 1,888.44 ", $ -   ,623143,0," $ 1,201.78 ", $ -   ,990634,0," $ 2,237.37 ", $ -   ,1038497,0," $ 2,183.56 ", $ -   ,968329,0," $ 2,113.91 ", $ -   ,0,0, $ -   , $ -   ,2302663,2103257," $ 6,088.06 "," $ 5,502.33 "
10,10/8/2016,EasyBib,696399,0," $ 1,804.86 ", $ -   ,260391,0, $ 727.06 , $ -   ,21547,0, $ 39.69 , $ -   ,534480,0," $ 1,322.11 ", $ -   ,382014,0," $ 1,050.23 ", $ -   ,579272,0," $ 1,063.68 ", $ -   ,0,0, $ -   , $ -   ,727821,757261," $ 1,234.63 "," $ 1,275.36 "
10,10/9/2016,BibMe,533818,0," $ 1,295.25 ", $ -   ,200948,0, $ 596.80 , $ -   ,810464,0," $ 1,835.23 ", $ -   ,1127101,0," $ 1,615.07 ", $ -   ,855123,0," $ 1,353.59 ", $ -   ,317377,0, $ 655.45 , $ -   ,0,0, $ -   , $ -   ,1394322,1384827," $ 2,903.52 "," $ 2,921.95 "
10,10/9/2016,CitationMachine,2531138,0," $ 6,344.26 ", $ -   ,1532714,0," $ 3,479.10 ", $ -   ,3021074,0," $ 5,162.66 ", $ -   ,1860162,0," $ 3,886.00 ", $ -   ,2228307,0," $ 4,131.42 ", $ -   ,1666222,0," $ 3,464.86 ", $ -   ,0,0, $ -   , $ -   ,4153084,4083400," $ 10,746.12 "," $ 10,642.62 "
10,10/9/2016,EasyBib,1594104,0," $ 3,735.26 ", $ -   ,577444,0," $ 1,606.08 ", $ -   ,1923168,0," $ 3,664.13 ", $ -   ,1103934,0," $ 2,553.48 ", $ -   ,894181,0," $ 2,310.84 ", $ -   ,1238557,0," $ 2,117.03 ", $ -   ,0,0, $ -   , $ -   ,1562411,1807346," $ 2,743.27 "," $ 3,134.52 "
10,10/10/2016,BibMe,270064,0, $ 668.45 , $ -   ,92807,0, $ 295.93 , $ -   ,402837,0, $ 899.12 , $ -   ,465940,0, $ 651.84 , $ -   ,361452,0, $ 595.69 , $ -   ,151614,0, $ 311.32 , $ -   ,0,0, $ -   , $ -   ,686848,527482," $ 1,378.31 "," $ 1,003.74 "
10,10/10/2016,CitationMachine,3733832,0," $ 7,940.27 ", $ -   ,1302667,0," $ 2,929.38 ", $ -   ,4039770,0," $ 6,244.37 ", $ -   ,2464932,0," $ 4,640.15 ", $ -   ,3615817,0," $ 5,607.09 ", $ -   ,2041674,0," $ 3,720.21 ", $ -   ,0,0, $ -   , $ -   ,5557805,5187575," $ 12,615.50 "," $ 11,803.48 "
10,10/10/2016,EasyBib,2937156,0," $ 6,093.86 ", $ -   ,675376,0," $ 1,866.26 ", $ -   ,3464396,0," $ 5,092.24 ", $ -   ,1665676,0," $ 3,536.44 ", $ -   ,1405382,0," $ 3,142.73 ", $ -   ,1973862,0," $ 2,856.28 ", $ -   ,0,0, $ -   , $ -   ,2481952,2638766," $ 3,682.27 "," $ 3,870.95 "
10,10/11/2016,BibMe,665149,0," $ 1,496.22 ", $ -   ,157858,0, $ 462.75 , $ -   ,670790,0," $ 1,299.22 ", $ -   ,1113477,0," $ 1,310.00 ", $ -   ,852265,0," $ 1,240.76 ", $ -   ,304540,0, $ 494.49 , $ -   ,0,0, $ -   , $ -   ,1319952,1406363," $ 2,318.72 "," $ 2,523.00 "
10,10/11/2016,CitationMachine,3538262,0," $ 8,634.07 ", $ -   ,1244250,0," $ 2,857.92 ", $ -   ,3317085,0," $ 5,718.81 ", $ -   ,2270424,0," $ 4,352.65 ", $ -   ,3197026,0," $ 5,217.81 ", $ -   ,2126930,0," $ 3,995.81 ", $ -   ,0,0, $ -   , $ -   ,5065056,4545069," $ 11,665.13 "," $ 10,524.00 "
10,10/11/2016,EasyBib,3179032,0," $ 7,484.87 ", $ -   ,689089,0," $ 1,947.20 ", $ -   ,3233877,0," $ 4,858.48 ", $ -   ,1767678,0," $ 3,667.59 ", $ -   ,1480968,0," $ 3,349.96 ", $ -   ,2069695,0," $ 2,888.43 ", $ -   ,0,0, $ -   , $ -   ,2342989,2435829," $ 3,692.08 "," $ 3,804.09 "
10,10/12/2016,BibMe,837303,0," $ 1,830.06 ", $ -   ,215026,0, $ 643.37 , $ -   ,899908,0," $ 1,916.72 ", $ -   ,1435447,0," $ 1,787.17 ", $ -   ,1219318,0," $ 1,834.74 ", $ -   ,476331,0, $ 801.65 , $ -   ,0,0, $ -   , $ -   ,1891836,1769172," $ 3,415.92 "," $ 3,208.74 "
10,10/12/2016,CitationMachine,3881675,0," $ 8,928.66 ", $ -   ,1329476,0," $ 3,032.51 ", $ -   ,2948034,0," $ 5,585.06 ", $ -   ,2225048,0," $ 4,180.92 ", $ -   ,3374945,0," $ 5,242.34 ", $ -   ,2443868,0," $ 4,250.98 ", $ -   ,0,0, $ -   , $ -   ,5023031,4658019," $ 11,094.63 "," $ 10,376.64 "
10,10/12/2016,EasyBib,3276730,0," $ 7,279.14 ", $ -   ,682734,0," $ 1,909.25 ", $ -   ,2708922,0," $ 4,750.97 ", $ -   ,1826247,0," $ 3,660.83 ", $ -   ,1694247,0," $ 3,595.20 ", $ -   ,2324348,0," $ 3,155.63 ", $ -   ,0,0, $ -   , $ -   ,2472071,2627427," $ 3,677.85 "," $ 3,857.01 "
10,10/13/2016,BibMe,795978,0," $ 1,886.18 ", $ -   ,209076,0, $ 611.52 , $ -   ,885470,0," $ 1,972.65 ", $ -   ,1382322,0," $ 1,652.01 ", $ -   ,1057521,0," $ 1,622.54 ", $ -   ,465334,0, $ 723.94 , $ -   ,0,0, $ -   , $ -   ,1848697,1693965," $ 3,190.41 "," $ 2,936.37 "
10,10/13/2016,CitationMachine,3517696,0," $ 8,655.36 ", $ -   ,1368553,0," $ 3,051.83 ", $ -   ,3059144,0," $ 5,361.19 ", $ -   ,2762274,0," $ 4,534.27 ", $ -   ,2985226,0," $ 4,498.30 ", $ -   ,2591985,0," $ 4,201.33 ", $ -   ,0,0, $ -   , $ -   ,4474396,3773073," $ 10,304.88 "," $ 9,094.07 "
10,10/13/2016,EasyBib,3210141,0," $ 7,748.62 ", $ -   ,683574,0," $ 1,900.04 ", $ -   ,2711717,0," $ 4,831.80 ", $ -   ,1735576,0," $ 3,569.26 ", $ -   ,1601927,0," $ 3,507.53 ", $ -   ,2182332,0," $ 2,876.68 ", $ -   ,0,0, $ -   , $ -   ,2542848,2683495," $ 3,680.04 "," $ 3,798.59 "
10,10/14/2016,BibMe,550649,0," $ 1,314.42 ", $ -   ,152194,0, $ 454.73 , $ -   ,634701,0," $ 1,469.76 ", $ -   ,959923,0," $ 1,303.16 ", $ -   ,759105,0," $ 1,239.65 ", $ -   ,326047,0, $ 546.93 , $ -   ,0,0, $ -   , $ -   ,1213918,1052816," $ 2,301.40 "," $ 1,994.66 "
10,10/14/2016,CitationMachine,2694325,0," $ 6,592.55 ", $ -   ,1188439,0," $ 2,705.44 ", $ -   ,2193548,0," $ 4,167.40 ", $ -   ,2110860,0," $ 3,788.00 ", $ -   ,1872883,0," $ 3,134.52 ", $ -   ,1920069,0," $ 3,191.08 ", $ -   ,0,0, $ -   , $ -   ,3276243,2582843," $ 7,779.28 "," $ 6,525.65 "
10,10/14/2016,EasyBib,2009513,0," $ 4,800.25 ", $ -   ,483377,0," $ 1,431.37 ", $ -   ,1791767,0," $ 3,389.65 ", $ -   ,1121549,0," $ 2,459.68 ", $ -   ,1028106,0," $ 2,336.67 ", $ -   ,1194307,0," $ 1,679.10 ", $ -   ,0,0, $ -   , $ -   ,1601718,1569877," $ 2,351.09 "," $ 2,239.45 "
10,10/15/2016,BibMe,327344,0, $ 846.39 , $ -   ,132821,0, $ 443.39 , $ -   ,435210,0," $ 1,203.97 ", $ -   ,642873,0," $ 1,031.54 ", $ -   ,543622,0, $ 897.19 , $ -   ,187722,0, $ 398.91 , $ -   ,0,0, $ -   , $ -   ,819212,776367," $ 1,698.35 "," $ 1,615.52 "
10,10/15/2016,CitationMachine,1912432,0," $ 5,103.01 ", $ -   ,1122259,0," $ 2,620.22 ", $ -   ,1515255,0," $ 3,635.07 ", $ -   ,1417884,0," $ 2,849.67 ", $ -   ,1109259,0," $ 2,129.59 ", $ -   ,1086422,0," $ 2,162.63 ", $ -   ,0,0, $ -   , $ -   ,2358630,1930772," $ 6,262.39 "," $ 5,574.91 "
10,10/15/2016,EasyBib,889696,0," $ 2,331.87 ", $ -   ,289207,0, $ 863.56 , $ -   ,876986,0," $ 2,055.53 ", $ -   ,495577,0," $ 1,338.61 ", $ -   ,441360,0," $ 1,208.43 ", $ -   ,398169,0, $ 786.97 , $ -   ,0,0, $ -   , $ -   ,693530,739802," $ 1,276.18 "," $ 1,330.96 "
10,10/16/2016,BibMe,690122,0," $ 1,627.30 ", $ -   ,255697,0, $ 806.33 , $ -   ,854361,0," $ 2,383.31 ", $ -   ,1475676,0," $ 2,179.02 ", $ -   ,1295829,0," $ 1,934.00 ", $ -   ,412596,0, $ 804.25 , $ -   ,0,0, $ -   , $ -   ,1640108,1643248," $ 3,344.12 "," $ 3,366.20 "
10,10/16/2016,CitationMachine,3482993,0," $ 8,485.08 ", $ -   ,1985387,0," $ 4,637.29 ", $ -   ,3157838,0," $ 6,952.73 ", $ -   ,3011690,0," $ 5,431.09 ", $ -   ,2612986,0," $ 4,472.02 ", $ -   ,2425803,0," $ 4,194.45 ", $ -   ,0,0, $ -   , $ -   ,4840256,4219067," $ 11,740.60 "," $ 11,136.55 "
10,10/16/2016,EasyBib,2215296,0," $ 5,173.96 ", $ -   ,727479,0," $ 2,117.96 ", $ -   ,2155612,0," $ 4,767.51 ", $ -   ,1421009,0," $ 3,198.78 ", $ -   ,1251951,0," $ 3,034.14 ", $ -   ,1251062,0," $ 2,126.66 ", $ -   ,0,0, $ -   , $ -   ,1731102,2022769," $ 2,934.10 "," $ 3,390.43 "
10,10/17/2016,BibMe,910065,0," $ 2,086.89 ", $ -   ,223194,0, $ 674.99 , $ -   ,973079,0," $ 2,500.85 ", $ -   ,1548371,0," $ 1,922.04 ", $ -   ,1215854,0," $ 1,909.40 ", $ -   ,553715,0, $ 927.63 , $ -   ,0,0, $ -   , $ -   ,1957663,1806911," $ 4,192.78 "," $ 3,884.88 "
10,10/17/2016,CitationMachine,4317609,0," $ 10,209.48 ", $ -   ,1568933,0," $ 3,610.25 ", $ -   ,3476036,0," $ 6,390.42 ", $ -   ,3067308,0," $ 5,187.23 ", $ -   ,3032973,0," $ 4,674.67 ", $ -   ,3161963,0," $ 4,806.04 ", $ -   ,0,0, $ -   , $ -   ,5092211,4106471," $ 11,359.61 "," $ 9,985.72 "
10,10/17/2016,EasyBib,3633871,0," $ 8,591.77 ", $ -   ,802288,0," $ 2,262.49 ", $ -   ,3007353,0," $ 6,067.40 ", $ -   ,1971759,0," $ 4,143.17 ", $ -   ,1774936,0," $ 3,984.81 ", $ -   ,2112997,0," $ 3,217.66 ", $ -   ,0,0, $ -   , $ -   ,2576629,2727772," $ 3,931.93 "," $ 4,099.16 "
10,10/18/2016,BibMe,839358,0," $ 2,029.96 ", $ -   ,219303,0, $ 677.33 , $ -   ,895995,0," $ 2,107.48 ", $ -   ,1448625,0," $ 1,684.90 ", $ -   ,1225390,0," $ 1,877.93 ", $ -   ,567213,0, $ 846.39 , $ -   ,0,0, $ -   , $ -   ,1769621,1655129," $ 3,167.82 "," $ 2,944.84 "
10,10/18/2016,CitationMachine,3981532,0," $ 9,834.51 ", $ -   ,1424867,0," $ 3,313.50 ", $ -   ,3158626,0," $ 5,999.72 ", $ -   ,2839131,0," $ 4,868.51 ", $ -   ,2871013,0," $ 4,320.43 ", $ -   ,3181061,0," $ 4,930.76 ", $ -   ,0,0, $ -   , $ -   ,5220174,4328888," $ 11,133.66 "," $ 9,821.28 "
10,10/18/2016,EasyBib,3124729,0," $ 7,871.40 ", $ -   ,788738,0," $ 2,245.95 ", $ -   ,2929095,0," $ 5,892.80 ", $ -   ,1705965,0," $ 3,601.74 ", $ -   ,1551511,0," $ 3,523.84 ", $ -   ,1853669,0," $ 2,836.03 ", $ -   ,0,0, $ -   , $ -   ,2216671,2288307," $ 3,449.63 "," $ 3,537.74 "
10,10/19/2016,BibMe,820918,0," $ 1,764.80 ", $ -   ,215676,0, $ 662.92 , $ -   ,926877,0," $ 2,242.98 ", $ -   ,1408206,0," $ 1,727.04 ", $ -   ,1128179,0," $ 1,815.57 ", $ -   ,666516,0," $ 1,034.96 ", $ -   ,0,0, $ -   , $ -   ,1765771,1615658," $ 3,272.14 "," $ 3,013.74 "
10,10/19/2016,CitationMachine,4205622,0," $ 8,978.34 ", $ -   ,1565945,0," $ 3,642.47 ", $ -   ,3209989,0," $ 5,797.56 ", $ -   ,2886097,0," $ 5,029.25 ", $ -   ,3522917,0," $ 5,113.72 ", $ -   ,3356668,0," $ 5,167.23 ", $ -   ,0,0, $ -   , $ -   ,5246047,4666522," $ 12,400.29 "," $ 11,535.02 "
10,10/19/2016,EasyBib,2837819,0," $ 6,104.30 ", $ -   ,883319,0," $ 2,458.41 ", $ -   ,2561474,0," $ 5,249.92 ", $ -   ,1667401,0," $ 3,588.54 ", $ -   ,1485197,0," $ 3,569.52 ", $ -   ,1857456,0," $ 2,871.52 ", $ -   ,0,0, $ -   , $ -   ,2075113,2175026," $ 3,417.52 "," $ 3,527.89 "
10,10/20/2016,BibMe,719741,0," $ 1,554.83 ", $ -   ,270116,0, $ 755.67 , $ -   ,863708,0," $ 2,244.28 ", $ -   ,1268432,0," $ 1,634.84 ", $ -   ,1133326,0," $ 1,817.05 ", $ -   ,572308,0, $ 963.75 , $ -   ,0,0, $ -   , $ -   ,1632683,1518295," $ 3,336.35 "," $ 3,156.00 "
10,10/20/2016,CitationMachine,3450601,0," $ 7,323.84 ", $ -   ,1470618,0," $ 3,529.16 ", $ -   ,2894054,0," $ 5,852.59 ", $ -   ,2075671,0," $ 3,969.13 ", $ -   ,3518190,0," $ 5,136.54 ", $ -   ,2798857,0," $ 4,538.32 ", $ -   ,0,0, $ -   , $ -   ,5222672,4840505," $ 12,970.03 "," $ 11,986.29 "
10,10/20/2016,EasyBib,2573935,0," $ 5,456.88 ", $ -   ,734309,0," $ 2,152.67 ", $ -   ,2749761,0," $ 6,068.55 ", $ -   ,1807870,0," $ 3,742.55 ", $ -   ,2025014,0," $ 4,077.50 ", $ -   ,1755046,0," $ 2,905.08 ", $ -   ,0,0, $ -   , $ -   ,3172395,3292435," $ 6,547.54 "," $ 6,957.23 "
10,10/21/2016,BibMe,531607,0," $ 1,389.16 ", $ -   ,232043,0, $ 643.74 , $ -   ,640034,0," $ 1,681.15 ", $ -   ,819116,0," $ 1,106.79 ", $ -   ,705233,0," $ 1,241.51 ", $ -   ,309636,0, $ 578.82 , $ -   ,0,0, $ -   , $ -   ,1002319,878848," $ 2,266.61 "," $ 2,008.93 "
10,10/21/2016,CitationMachine,2494525,0," $ 6,394.69 ", $ -   ,1194868,0," $ 2,852.42 ", $ -   ,2347307,0," $ 4,345.78 ", $ -   ,1456374,0," $ 3,102.90 ", $ -   ,2400584,0," $ 3,676.17 ", $ -   ,1638376,0," $ 2,810.76 ", $ -   ,0,0, $ -   , $ -   ,3416571,2940538," $ 8,553.16 "," $ 7,464.10 "
10,10/21/2016,EasyBib,1713973,0," $ 4,654.31 ", $ -   ,550623,0," $ 1,582.81 ", $ -   ,1684956,0," $ 3,822.19 ", $ -   ,1360757,0," $ 2,769.77 ", $ -   ,1817305,0," $ 3,399.83 ", $ -   ,848073,0," $ 1,572.30 ", $ -   ,0,0, $ -   , $ -   ,2265254,1951356," $ 5,579.33 "," $ 4,954.81 "
10,10/22/2016,BibMe,325370,0, $ 844.49 , $ -   ,133211,0, $ 419.83 , $ -   ,389012,0," $ 1,171.34 ", $ -   ,630479,0, $ 945.39 , $ -   ,416483,0, $ 778.31 , $ -   ,192754,0, $ 372.37 , $ -   ,11,0, $ -   , $ -   ,738435,666509," $ 1,746.74 "," $ 1,597.98 "
10,10/22/2016,CitationMachine,1686592,0," $ 4,516.43 ", $ -   ,1071561,0," $ 2,519.99 ", $ -   ,1722428,0," $ 3,401.50 ", $ -   ,979032,0," $ 2,272.67 ", $ -   ,1226943,0," $ 2,176.27 ", $ -   ,1196990,0," $ 2,244.35 ", $ -   ,0,0, $ -   , $ -   ,2654813,2361812," $ 7,205.22 "," $ 6,448.84 "
